"jhu_user_id","user_join_ts","country_cd","region_cd","profile_language_cd","browser_language_cd","reported_or_inferred_gender","employment_status","educational_attainment","student_status"
"71254ee9","2013-07-27 04:19:12","CL",NA,"en-US","en-US","male",NA,NA,NA
"6df2ca50","2015-06-24 02:45:07","US","KA",NA,"en-US","male",NA,NA,NA
"a1da2374","2014-05-15 15:04:25","PL","I",NA,"en-US","female",NA,NA,NA
"40e6af5f","2015-09-13 17:37:06","AR","TX","en-US","ro-RO","male",NA,NA,NA
"35a9337","2015-04-06 11:57:11","CL","DL","en-US","en-US","male",NA,NA,NA
"2b371396","2012-08-13 00:28:29","BR","CA",NA,"en-US","male",NA,NA,NA
"8b012d0d","2016-03-21 07:05:35","DE","SP",NA,"en","female",NA,NA,NA
"64122790","2013-07-08 04:57:35","US","MA",NA,"en-US","male",NA,NA,"PART_TIME_DEGREE_STUDENT"
"6a7c354c","2012-08-29 05:36:55","MY","I","en-US","en-US","male",NA,NA,NA
"cc8f2589","2015-09-25 18:25:48","ES","CO","en-US","es",NA,NA,NA,NA
"be37add0","2016-04-06 18:17:03","US","CA","en-US","en-au","male","EMPLOYED_FULL_TIME",NA,NA
"fde89687","2012-07-18 17:01:57","US","CA","en-US","en-US","female",NA,NA,NA
"c485b1b1","2013-12-11 17:36:25","US","OK",NA,"en-US","male",NA,NA,NA
"c8029cb6","2015-05-20 06:26:34","EG","QC",NA,"en-US","male",NA,NA,NA
"e7875a1c","2016-11-09 00:29:26","CA","IL",NA,"en-US",NA,NA,NA,NA
"9162560e","2015-11-28 14:26:01","IN","L",NA,"en-US","male",NA,NA,NA
"45fe7453","2012-10-19 08:11:24","CR","MO","en-US","en-US","male",NA,NA,NA
"8a997644","2015-09-25 20:10:16","US","TA","zh-CN","pl",NA,NA,NA,NA
"1877470d","2013-09-18 16:04:01","HK","TX","en-US","zh-CN","male",NA,NA,NA
"5785d72f","2014-05-31 13:57:25","CN","10",NA,"de-DE","male",NA,NA,NA
"4a7b2679","2013-03-21 09:43:24","US","CA","en-US","en-GB","male",NA,"MASTERS_DEGREE",NA
"1d5be20c","2013-10-28 13:44:00","BR","NY","en-US","en","female",NA,NA,NA
"d204c556","2014-12-08 09:08:13","PT","KA",NA,"en-US","female",NA,NA,NA
"62f9a372","2015-08-31 07:52:36","IN","HR","en-US","en-US","male",NA,NA,NA
"f94fd4cb","2015-06-22 14:56:13","PH","AB",NA,"en-AU","male","EMPLOYED_FULL_TIME",NA,NA
"a42a20db","2013-04-19 21:02:11","ES",NA,"en-US","en-US","male","UNEMPLOYED_LOOKING_FOR_WORK",NA,NA
"5c515cb","2016-08-09 02:38:50","GB","SA",NA,"en-US","female",NA,NA,NA
"4543d8a","2013-04-28 10:51:45","US","RJ","en-US","en-US","female",NA,NA,NA
"159bd09a","2016-03-04 06:46:04","IN","MN","en-US","en-US","female",NA,NA,NA
"318c8769","2014-12-24 12:45:38","US","JK","en-US","en-US","male",NA,NA,NA
"84689267","2012-10-19 08:43:49","BE","CA",NA,"en-US","female",NA,NA,NA
"54b01872","2013-07-21 23:01:06","FR","KY","en-US","it-IT",NA,NA,NA,NA
"14b65ba7","2016-01-27 18:59:09","US","CA","en-US","en-US","male",NA,NA,NA
"777bd745","2015-11-11 19:43:28","GB","MH",NA,"en-US","male",NA,"MASTERS_DEGREE",NA
"e020ab2f","2016-10-03 14:37:52","LU","VIC","en-GB","nl","male",NA,NA,NA
"c519bb9d","2016-03-05 12:31:11","US","14","zh-TW","en-US",NA,NA,NA,NA
"cc0aab0","2015-01-22 16:40:19","ES","FL",NA,"en-US",NA,NA,NA,NA
"9c191a1","2012-11-23 12:38:23","DZ","VIC","en-US","en-GB","male",NA,NA,NA
"fd49fee9","2012-04-23 11:55:19","US","A",NA,"en-us","male",NA,NA,NA
"bce5e4ab","2015-08-29 19:27:32","IN","HE","en-US","en-US","male",NA,NA,NA
"c6f11fa4","2014-04-04 14:20:18","GP","CA","de-DE","en-US",NA,"EMPLOYED_PART_TIME",NA,NA
"787852d9","2014-06-04 11:58:18","US","FL","en-US","en-US","male",NA,NA,NA
"569fa55f","2014-01-16 14:07:01","US","ENG","en-US","en-US","male",NA,NA,NA
"7e0fa5b","2014-04-14 03:43:02","GR",NA,NA,"fr-FR","male",NA,NA,NA
"b686b49e","2013-05-12 09:58:39","IN","MH","en-US","en-us","female",NA,NA,NA
"d870d911","2012-08-06 20:52:37","US","TX","en-US","en-GB","male",NA,NA,NA
"595bee9a","2013-08-18 08:57:42","BR","IL","en-US","zh-TW","male",NA,NA,NA
"3c546d1a","2012-12-26 11:17:02","MX","HA","en-US","en-US",NA,NA,NA,NA
"6cf43baf","2012-05-06 11:33:27","ES","KB",NA,"zh-CN","male",NA,NA,NA
"f30eff1a","2015-01-07 08:54:40","US","CA","en-US","en-US",NA,NA,NA,NA
"261c94e5","2015-01-28 16:40:52","IN","LA",NA,"en-US","female",NA,NA,NA
"f41b7926","2012-09-12 17:52:45","IN","MA","en-US","en-US","male",NA,NA,NA
"652add2d","2014-05-24 16:52:01","DE","FL","en-US","en-US","male",NA,NA,"FULL_TIME_DEGREE_STUDENT"
"f1b778f4","2015-03-07 07:18:45","IN","18","en-US","en-US","female",NA,NA,NA
"1350f168","2016-08-23 18:40:26","ES","UP",NA,"en-US","male",NA,"MASTERS_DEGREE",NA
"bca78812","2014-01-10 20:20:27","US",NA,"en-US","en-US","male",NA,NA,NA
"e299b399","2014-01-21 01:54:22","GB","QC",NA,"en-US","male",NA,NA,NA
"f19f8d63","2012-08-18 09:36:11","IR","ENG","en-US","en-us",NA,NA,NA,NA
"b3176260","2015-02-18 17:21:48","US","MD","en-US","fr-FR","male",NA,NA,NA
"56c9548c","2016-01-31 18:12:47","KR","NY","en-US","en-US","male",NA,NA,NA
"e038fde3","2012-07-21 07:39:29","US","HE","en-US","es","female",NA,NA,NA
"31d6db34","2015-05-07 08:23:06","US","DL",NA,"en","female",NA,NA,NA
"81a298f9","2016-11-03 07:58:06","BE","3",NA,"en-US","female",NA,NA,NA
"59ccb036","2012-03-07 21:11:14","IN","FL","en-US","en-US",NA,NA,NA,"NOT_DEGREE_STUDENT"
"2c5cfd7b","2015-08-23 20:34:03","EG","HE","pt-BR","en-US",NA,NA,NA,NA
"59686693","2014-03-04 14:58:32","US","CA","en-US","en-US","female",NA,NA,NA
"8604d6c7","2015-01-22 21:26:15","BR","TG",NA,"en-US",NA,NA,NA,NA
"e4a01ddb","2017-01-09 20:53:48","US","CA","en-US","fr","male",NA,NA,NA
"d6942ecc","2015-12-17 12:13:19","US","DL","en-US","en-US","male",NA,NA,NA
"3c1bf0ed","2012-02-22 00:18:41","GH","OR","en-US","en-GB","female",NA,NA,NA
"e14066ea","2015-06-15 21:38:54","IN","TG","en-US","nl-NL","female",NA,NA,NA
"b0de02a2","2014-07-22 10:02:58","US","KA","es-ES","zh-CN","female",NA,NA,NA
"418e22aa","2014-02-23 08:19:08","US","WB",NA,"en-US","male",NA,NA,"NOT_DEGREE_STUDENT"
"5d8e095b","2015-02-26 14:59:50","HU","NW","en-US","es-ES",NA,NA,NA,"NOT_DEGREE_STUDENT"
"c6f06f8f","2015-01-15 04:05:33","DE","KL","en-US","en","male",NA,NA,NA
"82723490","2013-04-02 08:36:19","TW","TN","en-US","ru-RU","male","EMPLOYED_FULL_TIME",NA,"FULL_TIME_DEGREE_STUDENT"
"bec86bf0","2015-07-27 09:15:14","ES","MD","ru-RU","es-ES","male",NA,NA,NA
"a9d2a94f","2013-12-04 18:34:29","US","ENG",NA,"en","female",NA,NA,NA
"cad894e7","2012-07-27 21:58:16","AM","GT",NA,"en-US","female",NA,NA,NA
"5b0ea739","2016-01-29 06:59:56","IR","TA","en-US","en-US","male",NA,NA,NA
"9c9a865b","2015-10-12 18:37:55","CA","10","en-US","en-US",NA,NA,NA,NA
"882c9c2d","2016-01-19 23:57:55","MY","91","en-US","en-US","female",NA,NA,NA
"3580da1","2015-12-28 16:54:16","CN","IL",NA,"en-US","male",NA,NA,NA
"8dac5fd9","2017-01-22 22:53:06","US","JI","en-US","ru","male",NA,"MASTERS_DEGREE",NA
"46c4450a","2013-04-10 16:01:41","ES","MOW",NA,"en-GB","female",NA,NA,NA
"1e0ddb14","2012-10-23 20:22:45","US","MOW","en-US","en-US","male",NA,NA,NA
"4b223257","2013-10-22 22:17:07","CN","MOW","en-US","en-US","female",NA,NA,NA
"4718722b","2012-04-23 13:09:27","DE","PA",NA,"es-41","male",NA,NA,NA
"2762e3ce","2013-07-29 22:53:13","MX","ACT","en-US","en-US","female",NA,NA,NA
"97bdf5f8","2015-09-23 19:03:43","HK","NY","en-GB","en-GB","male",NA,NA,NA
"8c3cfd08","2013-10-04 18:35:38","CH","ALA","en-US","en-US",NA,NA,NA,NA
"8d808903","2015-06-24 12:10:52","US","SCT","en-US","es-ES","female",NA,NA,NA
"5b2bdd1d","2012-08-24 03:05:49","BR","KA","en-US","en-GB","male",NA,NA,NA
"c20de9f1","2012-10-19 10:44:42","US","10",NA,"en-IN","female",NA,NA,NA
"9263ba44","2013-03-25 17:20:27","IN","ON","zh-CN","en-IN",NA,"EMPLOYED_FULL_TIME",NA,NA
"dce905f5","2014-07-29 14:37:21","IN","AZ",NA,"en-GB","male",NA,NA,NA
"d15c7da8","2014-05-22 09:02:25","US","MOW","en-US","es","male",NA,NA,NA
"4cb679ef","2016-07-29 02:43:48","CH","VA","en-US","en-US","male",NA,NA,NA
"7d151385","2015-11-02 19:35:45","CA","MN","en-GB","en-US",NA,NA,NA,NA
"b5f07f92","2016-05-18 18:46:56","CH","AN",NA,"en-US",NA,NA,NA,NA
"bd01ba26","2014-07-11 10:33:14","RU","14","zh-CN","en-US","male",NA,NA,NA
"1b9d7f8c","2016-05-17 10:33:03","US",NA,NA,"en-US","male",NA,"MASTERS_DEGREE",NA
"4437f4f0","2012-08-24 18:17:00","GB","KA",NA,"en-US","male",NA,NA,NA
"21fc1837","2015-07-23 11:24:29","CN","MA","en-US","he-IL","male","EMPLOYED_FULL_TIME",NA,NA
"c78a1bbd","2012-03-06 18:27:46","US","34",NA,"de-DE","female",NA,NA,NA
"832962a1","2013-09-26 17:07:04","KR","MOW","en-US","en-GB","male",NA,NA,NA
"256df959","2015-08-08 15:33:02","IN","MZ",NA,"en-US","female","EMPLOYED_FULL_TIME",NA,NA
"72c68a39","2012-04-23 20:01:18","NP","UT","en-US","en-US","male",NA,NA,NA
"5f367ff4","2015-05-11 21:10:32","CN",NA,NA,"en-US",NA,NA,NA,NA
"24d8199b","2012-10-11 22:23:44","RU","WI","en-US","en-US","male",NA,NA,NA
"d7f2980c","2012-11-20 10:34:46","PK","TX","en-US","en-US","male",NA,NA,NA
"7c1548b2","2014-03-11 21:31:57","IN","CA","en-US","en-US",NA,"EMPLOYED_FULL_TIME","MASTERS_DEGREE",NA
"6530db3c","2012-07-18 06:43:31","CH","WA","en-US","en-US","male",NA,NA,NA
"ad598445","2015-03-26 21:18:44","US","UT","en-US","en-US","male",NA,"MASTERS_DEGREE",NA
"262944c5","2012-10-03 10:50:42","US",NA,"en-US","en-GB",NA,NA,NA,NA
"56ec95f4","2016-04-13 21:17:47","US","KA","en-US","en-US",NA,NA,NA,NA
"e1a8f54","2014-08-26 20:48:15","US","GJ",NA,"es-US",NA,NA,NA,NA
"e0c4f5d2","2015-10-04 19:14:20","US","CA","en-US","en","male",NA,NA,NA
"a53ae227","2013-06-19 10:29:21","ES","NJ","en-US","zh-cn","male",NA,NA,NA
"9b00afbf","2014-11-18 15:31:10","IN",NA,"en-US","en-us","male","EMPLOYED_FULL_TIME",NA,NA
"cec94923","2016-02-03 03:13:01","US","BC","en-US","en-GB","male",NA,NA,NA
"a777a4eb","2012-02-25 23:18:42","US","VA","en-US","es-ES","male",NA,NA,NA
"321c1801","2013-03-11 00:24:27","US","13","en-US","en-US","male",NA,NA,NA
"c2d36c78","2015-04-15 23:29:02","FR","00",NA,"en","male",NA,NA,NA
"9d07f551","2016-05-13 05:52:09","US","84","en-US","en-US","male",NA,NA,NA
"978b20ef","2015-03-28 11:20:57","GB","CA","pt-BR","en-US","female",NA,NA,NA
"f397c2a5","2013-09-18 14:09:30","EG",NA,NA,"en-US","male",NA,NA,NA
"8873f5f5","2016-02-04 12:00:10","IN","NH","en-US","ca","male",NA,NA,NA
"ad41b4cb","2013-10-12 05:28:38","US","BE","en-IN","fr-FR","female",NA,NA,NA
"fe9e81ee","2013-07-26 03:22:33","IN","CA",NA,"en-US",NA,NA,NA,NA
"5a5d2f8","2015-08-16 15:22:46","IN","OR","en-US","en-US","male",NA,NA,NA
"6b02e8e9","2014-01-05 14:56:34","CO","13",NA,"en-GB","male",NA,NA,"NOT_DEGREE_STUDENT"
"2d8b5341","2015-03-30 04:45:20","US","UP",NA,"en-US","male",NA,NA,NA
"2ebcf098","2012-07-24 10:54:16","US",NA,"en-US","en-US","male",NA,NA,NA
"ee6167e9","2013-06-09 14:40:05","US","OR","en-US","en-IN",NA,NA,NA,NA
"6fde7479","2014-11-29 02:46:35","GB","NY","en-US","en-US","male","EMPLOYED_FULL_TIME",NA,NA
"7c2b1877","2015-02-21 16:41:58","MX",NA,"en-US","en-US","male",NA,NA,NA
"30d42466","2014-01-14 15:16:13","US","GJ","en-US","en","male",NA,NA,NA
"68d24dfa","2014-01-15 04:41:05","MY","MD",NA,"en","male",NA,NA,NA
"7960430f","2016-06-18 01:38:31","US","MH","en-US","en-US","male",NA,NA,NA
"e6ca6711","2015-12-19 17:03:57","US","SP",NA,"en-US","male",NA,NA,NA
"8e537256","2015-08-15 18:55:19","RU",NA,NA,"en-CA","female",NA,NA,NA
"272cd344","2012-09-29 17:19:41","IN","MA",NA,"zh-CN",NA,NA,NA,NA
"b661b5a2","2013-07-10 03:51:37","IN","CMX",NA,"en-us","male",NA,NA,NA
"dd24174e","2015-01-14 14:23:26","US","NY","en-US","fr-FR",NA,NA,NA,NA
"de51246c","2016-08-28 21:13:05","CA","KA","en-US","fr","female",NA,NA,NA
"920c46b9","2015-12-30 20:52:48","UA","UT","en-US","en-us",NA,NA,NA,NA
"5251f07a","2013-07-17 08:16:49","TR","G","en-US","en-US","male","EMPLOYED_FULL_TIME",NA,NA
"e7ebb2e9","2012-12-03 14:58:42","BG","08",NA,"en-US",NA,NA,NA,NA
"dea1a698","2016-05-06 22:38:37","RU","ENG",NA,"en-US","female",NA,NA,NA
"2f42d90","2016-10-25 07:31:02","DE","VA","en-US","nl","male",NA,NA,NA
"4b20143b","2016-05-16 10:12:21","US","TN","en-US","es-ES","male",NA,NA,NA
"495cf366","2012-04-19 22:16:32","IN",NA,"en-GB","en-US","male","EMPLOYED_FULL_TIME",NA,NA
"2f5cb8d1","2012-09-12 09:01:04","NL","MH",NA,"en-US","male","SELF_EMPLOYED_FULL_TIME",NA,NA
"f15a036a","2016-11-13 07:36:25","US",NA,NA,"en-US","male",NA,NA,NA
"5e622b1c","2014-08-30 07:28:19","CL","SC","en-US","en-US",NA,NA,NA,NA
"d2df51d2","2016-08-25 12:55:15","US","1","en-US","en-US","male",NA,NA,NA
"819d0bdf","2014-11-14 03:57:36","HK","13",NA,"en-US","male",NA,NA,NA
"deb65765","2015-06-04 11:18:45","US","MD",NA,"en-US","female",NA,NA,NA
"7c3616e6","2015-05-05 20:46:00","GR","00","fr","en-ZA",NA,NA,NA,NA
"4e9a423f","2014-07-27 04:00:30","US","DL","en-US","en-US","male",NA,NA,NA
"62789682","2013-06-19 07:06:00","AU","MD","en-US","en-US","female",NA,NA,NA
"c354ecbc","2015-06-21 20:19:34","US","MH","en-US","en-US","male",NA,NA,NA
"188e3cb","2015-12-15 02:05:14","MY","VIC",NA,"en-US","male",NA,NA,NA
"b76b12de","2013-12-29 06:07:38","IN","NJ",NA,"en-US","male",NA,NA,NA
"678686d1","2012-11-26 11:47:16","US","UT",NA,"en","male",NA,NA,NA
"7af95ddc","2015-12-10 08:08:51","US","BIR","en-US","en-US","male",NA,NA,NA
"d7e128cf","2014-06-14 19:57:46","CH","VA","en-US","en-US","male",NA,NA,NA
"fad858ec","2015-09-27 06:09:47","AU",NA,"zh-CN","en-US",NA,NA,NA,NA
"a00debed","2017-01-16 14:25:34","ES","CA","en-US","en-us",NA,NA,NA,NA
"cdbb6fc4","2017-07-27 06:39:57","US","UP",NA,"en","female",NA,NA,NA
"a6270006","2016-08-09 22:46:50","US","CT","en-US","en-US","male",NA,"BACHELOR_DEGREE","NOT_DEGREE_STUDENT"
"b6a71a91","2015-12-11 19:48:58","ID","MI","it-IT","en-US",NA,NA,NA,NA
"ebe636fc","2014-06-17 03:18:45","MY","GT","en-US","es-41","male",NA,NA,NA
"a3a78aa","2014-05-27 23:46:40","ES","MH","en-US","da-DK",NA,NA,NA,NA
"1fe7c70c","2014-05-24 02:50:40","US","MD","en-US","en-us","male",NA,NA,NA
"4ec1e9ab","2013-10-15 23:27:35","US","FL",NA,"pt-BR",NA,NA,NA,NA
"dd042daa","2016-11-17 20:42:26","US","M",NA,"ko-KR",NA,"EMPLOYED_FULL_TIME",NA,NA
"caea20d0","2015-05-04 05:44:10","PL","CA","en-US","en-us","male",NA,NA,NA
"8def692a","2014-06-10 19:05:47","US","IDF","en-US","en-US","female",NA,NA,NA
"2a255d2","2014-02-27 20:38:44","CN",NA,"en-US","en",NA,NA,NA,NA
"91254fb5","2013-02-26 14:23:48","FI","OR",NA,"en-US","female",NA,NA,NA
"ba9cf022","2015-05-21 13:42:33","IN","BE","en-US","en-GB","male",NA,NA,NA
"99063cda","2014-05-03 16:00:49","IN","SP","en-US","en-GB","male",NA,NA,NA
"bf27c00d","2012-10-01 05:16:16","CN","CA","en-US","en-US",NA,NA,NA,NA
"cba3d6de","2015-08-19 00:30:22","US","MD","en-US","en-US","male",NA,NA,NA
"67a8a0b9","2015-01-07 10:07:02","US","ENG","en-US","en-US","male",NA,NA,NA
"b846ea2d","2016-04-29 03:21:40","CN","MOW",NA,"en","male",NA,NA,NA
"f0089e41","2015-05-03 14:41:02","IN","WA","en-US","pt-BR","male",NA,NA,NA
"a490e864","2015-06-25 23:48:51","IN","13","en-US","ru-RU",NA,NA,NA,NA
"271b95de","2013-02-28 06:36:34","IT",NA,NA,"en-GB",NA,NA,NA,NA
"fe0768f5","2016-03-15 14:02:51","SG","MA",NA,"zh",NA,NA,NA,NA
"53d63e5","2016-11-27 17:02:20","US","NJ","en-US","en","male",NA,NA,NA
"d438e42c","2012-07-19 11:00:40","US","FL",NA,"en-US",NA,NA,NA,NA
"a915c950","2015-06-30 05:15:07","SG","MD",NA,"en-US","male",NA,NA,NA
"494d5039","2013-02-13 12:54:38","BR","UP","en-US","en-GB",NA,NA,NA,NA
"7cc5974c","2015-04-05 13:05:57","IN","KA",NA,"en-US","male",NA,NA,NA
"29d0e1c3","2017-04-21 01:51:51","US","WA","en-US","en-US","male",NA,NA,NA
"32e62e22","2015-11-24 22:46:43","CA","GZ",NA,"zh-CN","male",NA,NA,NA
"62ce6bca","2014-06-24 12:55:11","US","DL","de-DE","en-US","male",NA,NA,NA
"bdffb414","2013-09-19 04:59:04","NZ","26","en-US","de-DE",NA,NA,NA,NA
"6e41d3c2","2015-09-10 19:56:13","HK","TN","en-US","en-US","male",NA,NA,NA
"e45ce02b","2012-06-06 18:35:56","US","QLD",NA,"zh-CN","female",NA,NA,NA
"63eb1d68","2014-12-27 13:44:27","DE","04",NA,"en","male",NA,NA,"FULL_TIME_DEGREE_STUDENT"
"c24b6c9e","2014-12-23 20:55:38","US","ENG","en-US","en-US","male",NA,NA,NA
"272a7c3b","2012-08-22 13:30:53","BR","VA","en-US","en-US","male",NA,NA,NA
"9caba6a9","2016-03-20 11:14:29","GB","GA","en-US","en-US","female",NA,NA,NA
"b726590a","2014-01-31 07:35:48","US","PB","en-US","en-us",NA,NA,NA,NA
"ef1c6a1b","2012-03-07 02:21:07","SG","RM",NA,"pt-BR","female",NA,NA,NA
"196e5d1d","2014-02-07 06:57:56","CA","33",NA,"de",NA,NA,NA,NA
"8d7989ee","2016-10-17 08:11:49","IN","VA","en-US","en-us","male",NA,NA,NA
"10dca57c","2016-02-23 18:02:34","US","FL",NA,"es-41","male","EMPLOYED_FULL_TIME",NA,NA
"c1e29008","2014-08-29 13:22:01","US","31","en-US","ru-RU","male",NA,NA,NA
"e11536de","2014-07-18 08:30:24","IN","KS",NA,"zh-CN",NA,NA,NA,NA
"d17088d6","2015-03-31 20:50:40","RU","ZH",NA,"en-IN","male",NA,NA,NA
"975ae0ee","2016-02-03 17:26:09","NP","BRE","en-US","zh-CN","male",NA,NA,NA
"2d99d599","2015-04-11 18:12:27","CO","WB",NA,"es-ES","male",NA,NA,NA
"cc76874e","2015-04-11 05:27:47","CN","ON",NA,"en","male",NA,NA,NA
"c4a7cd69","2015-12-06 18:08:59","US","04","en-US","en-US","male",NA,NA,NA
"10ae7c2d","2014-01-12 01:13:54","AU","PR",NA,"es-US","female","EMPLOYED_FULL_TIME",NA,NA
"c6c66873","2017-04-24 18:56:27","RU","MD","en-US","en-ca",NA,NA,NA,NA
"a0f30f96","2013-02-23 23:21:39","US","CMX","en-US","en-GB","male",NA,NA,NA
"cfec63e8","2014-06-24 22:07:51","UA","MA",NA,"en-US","male",NA,NA,NA
"4b5ff0c0","2015-04-21 02:14:22","US",NA,"en-US","en-US","male",NA,NA,NA
"3e6bc26d","2015-12-31 12:39:28","US","NJ","en-US","en-US","male",NA,NA,NA
"57875995","2012-06-01 20:36:31","US","1",NA,"en-US","male",NA,"BACHELOR_DEGREE",NA
"3f9c166e","2014-12-07 18:31:44","CZ","CA",NA,"en-US","male",NA,NA,NA
"b2ad1a6a","2014-08-01 03:03:03","EC","MA","de-DE","en","male",NA,NA,NA
"8ee83ef8","2016-02-19 22:49:22","US","TG",NA,"en-us",NA,NA,NA,NA
"34b1a77b","2015-12-02 08:07:55","IN","MA","en-US","en-US","male",NA,NA,NA
"332174f6","2015-08-07 11:37:01","CN","NY",NA,"en-IN","female",NA,NA,NA
"febbacd1","2015-10-13 20:31:03","IN","DL",NA,"en-US","male","EMPLOYED_FULL_TIME",NA,NA
"1976e0e3","2014-03-20 03:21:59","SK","CA","en-US","es-ES","male",NA,NA,NA
"517d1872","2012-09-19 14:09:01","US","TG","en-US","en-US","female",NA,NA,NA
"bc976c51","2014-07-31 22:59:45","US","11","en-US","en-US","male",NA,NA,NA
"f270e0ce","2012-04-27 23:43:30","RU","ENG","en-US","en-US",NA,NA,NA,NA
"9a79edee","2014-01-22 09:39:49","US","1","en-US","en-US","male",NA,NA,NA
"45d2979","2015-06-24 19:25:00","AU","10",NA,"en-US","male",NA,NA,NA
"73ca45c8","2012-05-18 18:18:19","JO","HR","en-US","en-US","male",NA,NA,NA
"d46edb22","2014-12-17 02:14:14","DE","LR",NA,"en","male",NA,NA,NA
"aca6f324","2014-04-17 13:43:32","ES","IL",NA,"en-US",NA,NA,NA,NA
"63ba2e02","2012-10-07 23:05:41","US","63","en-US","en-US","male",NA,NA,NA
"4a6f5c33","2013-11-25 12:54:41","IN","NSW","en-US","en-US","male",NA,NA,NA
"7bafdca8","2015-01-16 05:17:17","US","1","en-US","en","female",NA,NA,NA
"791e605a","2016-06-14 11:33:43","KE","TN",NA,"es-ES","male",NA,NA,NA
"20c17b37","2015-05-13 02:13:54","US","SG",NA,"en-US","male",NA,NA,NA
"37cc2452","2013-08-26 12:58:18","US","NY","en-US","en-US","male",NA,NA,NA
"6f8a4ada","2014-09-09 03:39:12","LT","OR","en-US","en-US","male",NA,NA,NA
"4c0c8b7d","2013-01-23 11:56:40","HK",NA,"es-ES","en-US",NA,NA,NA,NA
"55177126","2015-10-26 18:41:26","US","KA",NA,"pt-BR","female",NA,NA,NA
"5e201b94","2016-11-21 07:51:52","US","1",NA,"zh-CN",NA,NA,NA,NA
"1e70a722","2016-07-15 16:18:26","CZ","IL","en-US","en-us","male",NA,NA,NA
"3011febc","2016-10-18 02:07:09","AU","CA",NA,"nb-NO",NA,NA,NA,NA
"76c01e77","2016-04-12 05:32:01","UA","CA","en-US","es","female",NA,NA,NA
"c6d35ac9","2015-11-27 00:28:59","US","NY",NA,"en-GB","male",NA,NA,NA
"752bf78e","2012-08-23 13:49:54","BR","PR","en-US","en","male",NA,NA,NA
"b5e04fdf","2014-10-26 09:28:14","EG","SCT","en-US","en-US","male","EMPLOYED_PART_TIME",NA,NA
"83646662","2012-04-20 04:03:30","AU","ENG",NA,"en-US","male",NA,NA,NA
"337114d1","2013-02-26 15:32:00","BZ","UP","en-US","pt-PT","male",NA,NA,NA
"805043d1","2012-06-29 08:47:57","US","13","en-US","en-US","male",NA,NA,NA
"8b9ba99b","2016-12-14 18:05:32","US",NA,NA,"en-US","male",NA,NA,NA
"76434440","2015-05-12 11:11:29","US","NY","en-US","en-US",NA,NA,NA,NA
"63496d6d","2013-07-18 10:44:10","US","MH",NA,"en-US",NA,NA,NA,NA
"6074803a","2015-09-08 21:41:33","CH","01","en-US","en","male",NA,NA,NA
"4186932e","2012-02-28 07:37:55","NL","MD","en-US","es-ES","male",NA,NA,NA
"4aaaf590","2016-05-23 05:58:08","IN","KA",NA,"en-GB","female",NA,"BACHELOR_DEGREE",NA
"c439c2fa","2012-06-15 09:12:21","US","NY",NA,"en-US","male",NA,NA,NA
"21adb8e6","2016-03-27 22:05:34","US","MD",NA,"en-US","male",NA,NA,NA
"e7b23022","2017-02-21 18:16:54","US","CMX",NA,"en-GB","male",NA,NA,NA
"83681303","2014-04-23 18:32:02","ZW","VLG","en-GB","en-US","male",NA,NA,NA
"67a14bb1","2017-02-01 00:03:23","IN","GJ","en-US","en-US","male",NA,NA,NA
"1ebe0c2e","2014-05-04 15:02:20","CA","KA",NA,"en-US","female",NA,NA,NA
"9e88120c","2016-06-21 11:57:31","BR","ON","ru-RU","de-de",NA,NA,NA,NA
"94b81a36","2016-02-04 22:55:07","US","IL","en-US","en-US","male",NA,NA,NA
"2a33c368","2013-06-17 07:24:10","US","IDF",NA,"en-us",NA,NA,NA,NA
"1b6d66f5","2012-03-07 14:28:31","MY","CA","en-US","en-GB","male",NA,NA,NA
"583ac261","2013-09-20 13:00:50","FR","CA","en-US","en-US",NA,NA,NA,NA
"1c5987f4","2015-08-27 05:35:15","DE","UT","en-US","ru-RU","female",NA,NA,NA
"55eca2fa","2012-08-04 07:54:23","SA","CU","en-US","en-US",NA,NA,NA,NA
"588264c","2012-12-13 07:32:18","SG","10","en-US","en-US","male",NA,NA,NA
"34cfe4ce","2016-12-10 20:20:25","ET","LA","en-US","en-US","male",NA,NA,NA
"fd8452b4","2015-06-05 16:25:23","UA","37","en-US","en-US","male",NA,NA,NA
"61ddef5d","2014-05-11 19:26:12","US","KA","en-US","en-gb","female",NA,NA,NA
"c590c72f","2013-01-15 19:34:09","US","30",NA,"pt-BR","male",NA,NA,NA
"ce7e28ca","2013-04-29 06:20:23","US","01",NA,"en",NA,NA,NA,NA
"af0ea952","2015-07-07 06:21:41","CN",NA,"en-US","en-US","male",NA,NA,NA
"ee9340ee","2012-08-23 10:52:08","NL","KA","en-US","zh-TW","male",NA,NA,NA
"4827692e","2014-12-09 08:08:20","BR","FL","en-US","de","male",NA,NA,NA
"e167ccb9","2016-05-26 17:59:43","US","NI","en-US","en-ca","female",NA,NA,NA
"664aa3a9","2014-10-03 02:43:42","BR","VA",NA,"en-US","female",NA,NA,NA
"54adb57c","2015-11-18 20:46:51","FI","TN","en-US","pl-pl","male",NA,NA,NA
"7ad8dd6c","2016-05-03 18:08:40","US","SP",NA,"es","female",NA,NA,NA
"121aebb8","2015-09-22 06:22:07","ES","MN",NA,"en-US","female",NA,NA,NA
"b1f9032c","2012-12-18 02:18:00","US","NY","en-US","en-US","male",NA,NA,NA
